customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
4558-fantw,yes,female,0,yes,yes,17,yes,no,fiber optic,yes,no,no,yes,yes,no,month-to-month,no,electronic check,91.85,1574.45,3.06
4559-uwiht,no,male,0,yes,no,14,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,82.65,1185.0,2.76
4560-wqaqw,no,female,0,no,no,59,yes,yes,dsl,yes,no,no,yes,no,yes,one year,no,bank transfer (automatic),68.7,4070.95,2.29
4565-evzmj,no,female,0,no,no,47,yes,no,dsl,yes,yes,no,yes,no,no,one year,yes,mailed check,58.9,2813.05,1.96
4565-nlzbv,no,female,0,yes,no,71,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),24.65,1710.15,0.82
4566-goluk,yes,male,0,yes,yes,47,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),107.35,5118.95,3.58
4566-necev,no,male,0,no,no,5,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,no,electronic check,96.55,500.1,3.22
4566-qvrrw,yes,female,0,yes,no,11,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.05,483.7,1.47
4567-akpia,no,female,0,yes,yes,41,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),109.1,4454.25,3.64
4568-knywr,no,male,0,no,no,52,yes,no,dsl,yes,yes,no,no,yes,no,two year,yes,credit card (automatic),63.25,3342.45,2.11
4568-ttzrt,no,male,0,no,no,9,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.4,181.8,0.68
4570-qhxhl,no,female,0,no,no,9,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,43.75,405.7,1.46
4572-dvcgn,yes,female,0,no,no,10,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),80.25,846.0,2.68
4573-jknae,no,male,0,no,yes,12,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),19.35,212.3,0.64
4576-csajh,yes,male,0,no,no,22,yes,no,dsl,no,yes,no,yes,no,no,one year,yes,credit card (automatic),55.15,1193.05,1.84
4578-phjyz,no,male,0,yes,yes,52,yes,no,dsl,no,yes,yes,yes,yes,no,one year,yes,electronic check,68.75,3482.85,2.29
4580-tmhju,yes,female,0,yes,yes,43,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,electronic check,56.15,2499.3,1.87
4581-lnwum,no,female,0,no,no,13,no,no,dsl,no,no,yes,no,yes,yes,month-to-month,no,electronic check,49.15,649.4,1.64
4581-sspwd,yes,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.8,246.3,2.53
4583-parnh,no,male,1,yes,no,16,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,91.55,1540.05,3.05
4584-lbnmk,no,male,1,yes,no,45,yes,yes,no,no,no,no,no,no,no,one year,no,credit card (automatic),24.7,1174.35,0.82
4585-hetai,yes,female,0,yes,yes,4,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,73.75,325.45,2.46
4585-xoman,no,male,1,yes,no,34,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,credit card (automatic),85.2,2874.45,2.84
4587-nukox,yes,female,0,no,no,3,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,electronic check,79.1,246.5,2.64
4587-vvtox,yes,female,0,yes,no,6,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.3,545.2,3.51
4588-ybnib,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.6,19.6,0.65
4589-iuajb,no,male,0,yes,no,70,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),24.25,1724.15,0.81
4592-iwtji,yes,female,0,yes,yes,3,no,no,dsl,yes,no,no,no,no,no,month-to-month,no,credit card (automatic),29.7,91.7,0.99
4597-elfts,yes,male,0,no,no,56,yes,yes,no,no,no,no,no,no,no,one year,no,electronic check,24.9,1334.0,0.83
4597-nucqv,yes,male,1,no,no,24,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.25,2440.15,3.38
4598-xlknj,yes,female,1,yes,no,25,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,98.5,2514.5,3.28
4598-zadck,no,female,0,no,no,53,no,no,dsl,yes,yes,yes,yes,yes,no,one year,yes,electronic check,53.6,2879.2,1.79
4603-fdonu,no,female,0,yes,yes,32,no,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,electronic check,35.15,1051.05,1.17
4603-janfb,yes,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.85,69.85,2.33
4607-chpca,yes,male,0,yes,yes,25,yes,no,fiber optic,no,no,no,no,yes,yes,one year,yes,electronic check,90.4,2178.6,3.01
4608-lcimn,no,male,0,yes,yes,8,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),44.65,369.15,1.49
4609-knnwg,no,female,0,yes,yes,27,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.9,550.1,0.66
4610-wuvvt,no,male,1,yes,yes,46,yes,yes,fiber optic,yes,yes,yes,no,yes,no,month-to-month,yes,electronic check,100.7,4541.2,3.36
4611-anlqc,no,female,0,yes,no,60,no,no,dsl,yes,yes,yes,no,no,yes,one year,no,electronic check,50.05,2911.5,1.67
4612-ssvhj,no,female,1,no,no,20,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,81.45,1671.6,2.72
4612-thjbs,yes,female,1,no,no,56,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),104.75,5510.65,3.49
4614-nuvzd,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,81.1,81.1,2.7
4615-pivvu,no,female,0,no,no,42,yes,no,dsl,no,no,yes,yes,no,yes,two year,no,credit card (automatic),66.5,2762.75,2.22
4616-ewbnj,no,female,0,no,no,16,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),20.1,318.6,0.67
4616-ulaoa,no,female,0,yes,yes,65,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),110.8,7245.9,3.69
4619-evphy,no,female,1,yes,no,20,yes,no,fiber optic,no,no,no,no,yes,yes,one year,yes,bank transfer (automatic),91.0,1859.5,3.03
4622-ynkij,no,male,0,no,no,33,yes,no,fiber optic,yes,no,no,yes,yes,no,two year,yes,electronic check,88.95,3027.65,2.97
4623-zkhly,no,male,0,yes,no,22,yes,no,no,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),20.45,471.55,0.68
4625-ewptf,yes,male,0,no,no,8,no,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,30.45,226.45,1.01
4625-lamob,no,male,0,no,no,44,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),20.4,905.55,0.68
4625-xmoym,no,female,0,yes,yes,72,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),26.25,1988.05,0.88
4626-gyczp,yes,male,0,no,no,7,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.85,635.6,3.13
4626-jyhay,no,female,1,no,no,20,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,94.1,1782.4,3.14
4626-ozdtj,no,female,0,yes,no,51,yes,yes,dsl,no,yes,no,yes,yes,yes,one year,yes,credit card (automatic),78.65,3950.85,2.62
4627-mihjh,no,female,1,no,no,69,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),110.25,7467.55,3.68
4628-cttla,yes,male,0,no,no,57,no,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic check,39.3,2111.45,1.31
4628-wqcqq,yes,male,0,no,yes,35,yes,no,fiber optic,no,no,yes,no,yes,no,one year,yes,electronic check,85.15,3030.6,2.84
4629-nrxkx,yes,female,0,yes,yes,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.4,147.15,2.35
4631-oacrm,yes,male,1,no,no,15,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.4,1156.1,2.65
4632-paoyu,no,male,0,yes,yes,22,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.95,433.5,0.66
4632-xjmex,no,male,0,no,yes,53,yes,no,dsl,yes,yes,no,yes,no,no,one year,no,credit card (automatic),62.85,3419.5,2.1
4633-mkhyu,no,female,0,no,no,9,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,mailed check,88.4,788.6,2.95
4634-jlrjt,no,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.35,20.35,0.68
4635-ejypd,no,male,0,yes,yes,32,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,18.95,613.95,0.63
4636-jgaai,no,male,0,yes,no,34,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,no,mailed check,88.85,3000.25,2.96
4636-olwoe,no,male,0,no,yes,54,yes,no,dsl,no,yes,yes,yes,no,no,one year,yes,electronic check,61.0,3283.05,2.03
4636-qrjky,yes,female,0,yes,yes,6,yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,yes,electronic check,80.5,502.85,2.68
4636-tvxvg,no,male,0,yes,yes,62,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),19.95,1244.8,0.66
4640-uhdos,yes,female,0,yes,yes,13,yes,no,dsl,no,no,no,no,no,yes,month-to-month,no,electronic check,55.95,734.35,1.86
4641-frolu,no,female,0,yes,yes,30,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.3,602.9,0.64
4644-obgfz,no,male,0,yes,yes,55,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.5,1026.35,0.65
4644-pizrt,no,male,0,yes,yes,17,yes,yes,dsl,yes,no,yes,no,yes,no,one year,yes,bank transfer (automatic),70.35,1201.65,2.34
4646-qzxtf,no,female,0,yes,no,7,yes,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,bank transfer (automatic),81.25,580.1,2.71
4647-muzon,no,female,0,yes,no,18,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),95.95,1745.5,3.2
4647-xxzam,no,female,0,yes,yes,6,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.5,285.2,1.52
4648-ypbtm,no,male,0,no,no,53,yes,yes,dsl,no,yes,yes,yes,no,yes,two year,yes,bank transfer (automatic),73.9,3958.25,2.46
4652-nnhny,yes,male,0,yes,no,16,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),73.85,1284.2,2.46
4652-odevh,no,male,0,yes,yes,45,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,24.45,1088.25,0.82
4654-dlamq,no,female,1,yes,no,64,yes,no,fiber optic,yes,yes,yes,no,no,yes,one year,no,bank transfer (automatic),97.0,6430.9,3.23
4654-gguii,no,female,0,no,no,18,no,no,dsl,yes,yes,no,yes,no,no,one year,yes,mailed check,40.2,711.95,1.34
4654-ulttn,no,male,0,yes,no,70,yes,yes,dsl,yes,no,yes,yes,no,yes,two year,yes,credit card (automatic),74.8,5315.8,2.49
4656-caurt,no,male,0,no,no,69,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),23.95,1713.1,0.8
4657-fwvfy,no,female,0,yes,yes,40,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,credit card (automatic),96.35,3915.4,3.21
4658-hcohw,yes,female,0,yes,yes,21,yes,no,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,102.8,2110.15,3.43
4659-nzruf,yes,female,0,no,no,19,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,95.15,1789.25,3.17
4660-iribm,no,male,0,yes,yes,18,yes,no,fiber optic,yes,no,yes,no,yes,no,month-to-month,yes,mailed check,87.9,1500.5,2.93
4661-njeux,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.05,20.05,0.67
4662-ekdpq,yes,male,0,no,no,2,yes,yes,dsl,no,no,no,no,no,yes,month-to-month,no,bank transfer (automatic),62.05,118.3,2.07
4664-njcms,no,female,0,yes,no,33,no,no,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),59.55,2016.3,1.98
4667-ohgkg,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.3,19.3,0.64
4667-qonea,no,female,1,yes,yes,60,yes,no,dsl,yes,yes,yes,yes,no,yes,one year,yes,credit card (automatic),74.85,4456.35,2.49
4670-tabxh,no,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),109.75,7758.9,3.66
4671-lxrdq,yes,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.0,96.45,1.5
4671-vjlcl,no,female,0,no,no,63,yes,yes,dsl,yes,yes,yes,yes,yes,no,two year,yes,credit card (automatic),79.85,4861.45,2.66
4672-fotsd,no,male,0,no,no,12,yes,yes,dsl,yes,yes,no,yes,no,no,month-to-month,yes,electronic check,67.25,832.3,2.24
4673-kksls,no,female,0,no,no,31,yes,no,fiber optic,yes,no,yes,yes,no,no,month-to-month,no,electronic check,87.6,2724.25,2.92
4674-hgnua,no,male,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),89.9,6457.15,3.0
4674-lrjic,no,female,0,no,no,1,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,94.4,94.4,3.15
4676-mquea,no,male,1,yes,no,50,yes,yes,fiber optic,yes,yes,yes,no,yes,no,one year,yes,bank transfer (automatic),101.9,5265.5,3.4
4676-wluht,no,male,0,no,no,54,no,no,dsl,yes,yes,no,no,no,yes,two year,no,bank transfer (automatic),46.2,2431.95,1.54
4678-dvqeo,yes,female,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,52.2,52.2,1.74
4680-kutaj,no,female,1,no,no,11,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,55.6,580.8,1.85
4682-blbuc,no,male,0,yes,no,44,yes,no,dsl,no,yes,yes,yes,yes,no,one year,yes,electronic check,70.95,3250.45,2.37
4683-wydou,no,male,0,yes,no,62,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),107.6,6912.7,3.59
4685-erghk,no,male,0,no,no,57,yes,yes,fiber optic,no,no,no,no,yes,no,one year,yes,electronic check,86.9,4939.25,2.9
4685-tflls,no,male,0,yes,yes,18,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),19.8,342.3,0.66
4686-gefrm,no,male,0,yes,no,70,yes,yes,fiber optic,no,yes,yes,yes,no,yes,two year,yes,bank transfer (automatic),98.7,6858.9,3.29
4686-uxdml,no,female,0,no,no,21,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),99.85,1992.55,3.33
4690-llkua,yes,male,1,no,no,17,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.05,770.6,1.5
4690-pkdqg,no,female,1,yes,no,42,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,95.55,3930.6,3.18
4691-newpf,no,male,0,yes,no,11,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),45.9,521.9,1.53
4692-nnqru,no,female,0,yes,no,21,yes,no,fiber optic,no,no,yes,yes,no,no,one year,no,electronic check,79.2,1742.45,2.64
4693-vwvbo,no,female,0,no,no,3,yes,no,no,no,no,no,no,no,no,month-to-month,no,electronic check,19.55,61.05,0.65
4694-phwfw,no,female,0,no,yes,8,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.95,170.9,0.66
4695-vadhf,yes,male,0,yes,yes,18,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,no,electronic check,57.45,990.85,1.92
4695-wjzue,yes,female,1,no,no,2,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,88.55,179.25,2.95
4697-lupsu,no,male,0,yes,yes,2,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.2,34.75,0.67
4698-kvllg,no,female,1,no,no,51,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.6,967.9,0.65
4700-ubqmv,no,male,0,yes,yes,21,yes,yes,dsl,yes,no,no,no,yes,yes,one year,yes,bank transfer (automatic),75.9,1549.75,2.53
4701-ahwmw,yes,male,0,yes,no,55,no,no,dsl,no,no,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),54.55,2978.3,1.82
4701-lkozd,no,female,0,no,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),89.75,6367.2,2.99
4701-mljpn,yes,male,0,no,no,31,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,yes,electronic check,55.25,1715.65,1.84
4702-hdrkd,no,male,0,no,no,67,no,no,dsl,yes,no,yes,yes,yes,no,one year,yes,bank transfer (automatic),49.35,3321.35,1.64
4702-ioqdc,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.1,70.1,2.34
4703-mqykt,no,male,0,no,no,21,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.6,390.4,0.65
4704-eryfc,yes,female,0,yes,no,22,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.25,1554.0,2.31
4706-axvkm,yes,female,1,no,no,11,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),84.8,906.85,2.83
4706-dgahw,no,male,1,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.2,45.2,1.51
4707-maxgu,no,male,0,yes,no,72,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.85,1872.2,0.86
4707-ynoqa,no,female,0,yes,yes,34,yes,yes,no,no,no,no,no,no,no,one year,yes,credit card (automatic),25.6,917.15,0.85
4709-lkhyg,no,female,0,yes,yes,29,yes,no,no,no,no,no,no,no,no,one year,no,electronic check,20.0,540.05,0.67
4710-fduiz,yes,male,0,yes,no,56,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,no,credit card (automatic),100.3,5614.45,3.34
4710-nkcaw,no,male,0,yes,yes,5,yes,yes,dsl,yes,yes,no,yes,no,no,month-to-month,no,credit card (automatic),64.4,316.9,2.15
4712-auqzo,no,male,0,no,no,18,no,no,dsl,yes,no,yes,no,no,no,month-to-month,no,mailed check,33.6,550.35,1.12
4712-uyooi,no,female,0,yes,yes,20,yes,no,no,no,no,no,no,no,no,month-to-month,no,electronic check,20.0,417.65,0.67
4713-lzdrv,yes,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.6,195.05,2.65
4713-zburt,no,male,0,no,yes,45,yes,yes,fiber optic,no,no,yes,no,yes,yes,two year,no,bank transfer (automatic),99.7,4634.35,3.32
4716-hhkqh,no,male,1,yes,no,20,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic check,107.05,2172.05,3.57
4716-mrven,no,female,0,no,no,29,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.0,599.3,0.67
4717-ghadl,no,female,0,no,no,50,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,yes,mailed check,79.6,4024.2,2.65
4718-dhsmv,no,female,0,no,no,11,no,no,dsl,no,no,no,no,yes,no,month-to-month,yes,mailed check,35.8,363.15,1.19
4718-wxbgi,no,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),91.95,6614.9,3.06
4719-umsiy,no,male,0,no,yes,6,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.65,100.9,0.65
4720-vstsi,yes,female,0,no,no,44,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,bank transfer (automatic),84.8,3862.55,2.83
4723-begsg,no,male,0,yes,no,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),86.65,6094.25,2.89
4724-wxvwf,no,male,0,no,no,48,yes,yes,fiber optic,yes,no,no,yes,no,yes,month-to-month,yes,electronic check,95.4,4445.3,3.18
4726-dlwqn,no,male,1,no,no,50,yes,yes,dsl,yes,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),70.35,3454.6,2.34
4727-mcyzg,no,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,yes,month-to-month,no,mailed check,55.55,55.55,1.85
4729-xkasr,yes,male,0,no,yes,1,no,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,24.75,24.75,0.82
4730-awnau,no,male,0,yes,yes,36,no,no,dsl,yes,no,yes,yes,yes,yes,one year,no,credit card (automatic),60.7,2234.55,2.02
4732-rrjzc,no,male,0,yes,yes,7,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.25,144.35,0.68
4735-asgma,yes,male,0,no,no,26,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,98.35,2515.3,3.28
4735-bjkou,no,female,0,no,no,40,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.15,804.85,0.67
4737-aqcpu,no,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,no,credit card (automatic),72.1,5016.65,2.4
4737-hobax,no,male,0,yes,no,63,yes,yes,dsl,no,no,yes,yes,yes,yes,two year,no,credit card (automatic),79.8,5034.05,2.66
4741-wwjqz,no,female,0,yes,no,2,yes,no,fiber optic,yes,no,no,yes,no,no,month-to-month,yes,electronic check,80.15,194.55,2.67
4742-drora,no,male,0,yes,yes,60,yes,yes,fiber optic,yes,no,yes,no,yes,no,one year,yes,bank transfer (automatic),95.4,5812.0,3.18
4742-txuex,no,female,0,yes,yes,47,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),19.3,890.5,0.64
4745-lsplo,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.5,20.5,0.68
4747-lcaql,no,male,0,no,no,25,yes,no,dsl,yes,yes,no,yes,yes,yes,month-to-month,yes,mailed check,79.0,1902.0,2.63
4749-ojkqu,no,female,0,no,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.65,302.35,2.52
4749-vfkvb,yes,female,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.1,50.1,1.67
4750-ukwjk,no,female,1,yes,no,37,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.6,727.8,0.65
4750-zrxiu,yes,female,1,no,no,4,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.6,360.1,2.82
4751-erman,no,male,0,yes,yes,72,yes,no,dsl,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),75.4,5480.25,2.51
4753-padas,no,female,0,yes,no,67,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),105.7,6816.95,3.52
4759-pxtan,no,female,0,yes,no,59,yes,yes,dsl,no,yes,no,yes,yes,yes,one year,yes,electronic check,80.1,4693.2,2.67
4759-trplw,yes,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.4,70.4,2.35
4760-thgot,no,female,0,yes,no,43,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,94.1,4107.3,3.14
4760-xohvn,yes,female,0,yes,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.45,19.45,0.65
4762-xtuec,no,female,0,yes,no,67,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),109.7,7344.45,3.66
4763-pgdpo,yes,female,0,no,no,4,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.4,281.0,2.35
4765-oxppd,yes,female,0,yes,yes,9,yes,no,dsl,yes,yes,yes,yes,no,no,month-to-month,no,mailed check,65.0,663.05,2.17
4767-hzzhq,no,male,0,yes,yes,30,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),82.05,2570.2,2.74
4770-qazxn,no,female,0,no,no,13,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),19.45,232.1,0.65
4770-uezox,no,male,0,no,no,2,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.75,144.8,2.49
4774-hhggs,no,male,0,yes,no,30,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.05,637.55,0.64
4776-xskyq,no,female,0,yes,yes,12,no,no,dsl,no,no,no,yes,no,no,one year,no,credit card (automatic),30.25,368.85,1.01
4778-izarl,no,male,0,yes,no,63,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),110.1,6705.7,3.67
4779-zgick,no,male,0,yes,yes,48,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,23.55,1173.35,0.78
4781-zxygu,no,male,0,yes,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),20.15,20.15,0.67
4782-osfxz,no,female,1,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,yes,bank transfer (automatic),82.7,5831.2,2.76
4785-fcifb,no,female,0,yes,no,61,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,24.4,1417.9,0.81
4785-nkhcx,no,male,1,no,no,5,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),20.05,94.15,0.67
4785-qrjhc,yes,male,1,yes,no,46,no,no,dsl,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),59.9,2816.65,2.0
4786-uksnz,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.2,20.2,0.67
4789-kwmxn,yes,male,0,yes,no,47,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,credit card (automatic),110.85,5275.8,3.7
4791-qrgmf,yes,male,0,yes,no,59,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),99.5,5961.1,3.32
4795-ktrth,yes,female,1,yes,no,5,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,81.0,371.65,2.7
4795-uxvcj,no,male,0,no,no,26,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),19.8,457.3,0.66
4795-wrnvt,no,female,0,no,no,40,yes,no,dsl,yes,yes,no,no,yes,no,month-to-month,no,mailed check,65.1,2586.0,2.17
4797-axpxk,yes,female,0,no,yes,1,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,yes,electronic check,60.0,60.0,2.0
4797-miwum,no,male,0,yes,yes,7,yes,no,no,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),20.25,174.7,0.68
4800-czmpc,yes,female,0,yes,yes,48,yes,yes,fiber optic,yes,yes,no,no,yes,yes,one year,yes,credit card (automatic),103.25,5037.55,3.44
